index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
14.1	युधिष्ठिरः	12	युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	कर्म,11.1	कर्म,11.1	N1	युधिष्ठिर					
15.1	भवन्तः	13	भवन्तोऽस्य	भवत्{सर्वनाम;पुं;1;बहु}/भवन्त{पुं;1;एक}	भवत्{सर्वनाम;पुं;1;बहु}	कर्म,21.1	कर्म,21.1	N1	आप					
16.1	अस्य			इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;नपुं;6;एक}	विशेषणम्,18.1	विशेषणम्,18.1	N6	इस					
17.1	च	14	च	च{अव्य}	च{अव्य}	सम्बन्धः,18.1	सम्बन्धः,18.1	NA	भी					
18.1	वीरस्य	15	वीरस्य	वीर{पुं;6;एक}/वीर{नपुं;6;एक}	वीर{नपुं;6;एक}	षष्ठीसम्बन्धः,19.2	षष्ठीसम्बन्धः,19.2	N6	वीर_के					
19.1	न्यास-	16	न्यास-भूताः	न्यास	न्यास	समासः,19.2	समासः,19.2	CP	धरोहर-पुत्र					
19.2	भूताः			भूत{पुं;1;बहु(भू1;क्त;भू;:भ्वादिः)}	भूत{पुं;1;बहु(भू1;क्त;भू;:भ्वादिः)}	विधेय_विशेषणम्,15.1	विधेय_विशेषणम्,15.1	N1						
20.1	मया	17	मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	कर्ता,21.1	कर्ता,21.1	N3	मुझसे					
21.1	कृताः	18	कृताः	कृत{पुं;1;बहु(कृ3;क्त;डुकृञ्;:तनादिः)}/कृता{स्त्री;1;बहु(कृ3;क्त;डुकृञ्;:तनादिः)}/कृता{स्त्री;2;बहु(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{पुं;1;बहु(कृ2;क्त;कृञ्;:स्वादिः)}/कृता{स्त्री;1;बहु(कृ2;क्त;कृञ्;:स्वादिः)}/कृता{स्त्री;2;बहु(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{पुं;1;बहु(कृ1;क्त;कृञ्;:भ्वादिः)}/कृता{स्त्री;1;बहु(कृ1;क्त;कृञ्;:भ्वादिः)}/कृता{स्त्री;2;बहु(कृ1;क्त;कृञ्;:भ्वादिः)}	कृत{पुं;1;बहु(कृ1;क्त;कृञ्;:भ्वादिः)}	अभिहित_कर्ता,20.1	अभिहित_कर्ता,20.1	KP	निर्मित					
22.1	.	.	-	-	-	-	-	FS	-	-				
